CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
753208833,Existing Customer,43.0,F,5,Uneducated,Married,$40K - $60K,Blue,36.0,5,3,2,2311.0,1320.0,991.0,0.658,3967.0,71,0.69,0.571
721241583,Existing Customer,48.0,F,3,Graduate,Married,Less than $40K,Blue,43.0,5,3,2,2109.0,1205.0,904.0,0.514,2935.0,60,0.935,0.571
713695158,Existing Customer,51.0,F,4,Uneducated,Divorced,Less than $40K,Blue,40.0,5,4,3,1562.0,1057.0,505.0,0.807,5019.0,78,0.696,0.677
711540108,Attrited Customer,44.0,F,4,Doctorate,Unknown,Unknown,Blue,33.0,5,3,6,1438.3,0.0,1438.3,0.676,2316.0,48,0.5,0.0
823878408,Existing Customer,39.0,M,4,Graduate,Married,$80K - $120K,Blue,35.0,6,2,1,2981.0,757.0,2224.0,0.764,4824.0,76,0.81,0.254
779533983,Existing Customer,47.0,M,2,College,Divorced,$80K - $120K,Blue,31.0,3,1,3,5295.0,723.0,4572.0,0.793,4412.0,90,0.579,0.137
713583408,Attrited Customer,51.0,F,4,Graduate,Single,$40K - $60K,Blue,37.0,2,3,2,4708.0,920.0,3788.0,0.544,2179.0,50,1.273,0.195
714037308,Existing Customer,54.0,M,2,High School,Married,$60K - $80K,Blue,50.0,3,1,3,2210.0,1002.0,1208.0,0.938,4798.0,86,0.654,0.453
715581633,Existing Customer,53.0,F,3,Unknown,Married,$40K - $60K,Blue,45.0,4,3,1,1972.0,0.0,,0.761,5085.0,73,0.587,0.0
795684783,Existing Customer,48.0,M,4,High School,Single,$60K - $80K,Blue,42.0,5,4,2,2384.0,1596.0,788.0,0.831,3149.0,59,0.903,0.669
718645308,Existing Customer,35.0,M,4,College,Married,Less than $40K,Blue,36.0,3,3,3,2311.0,1222.0,1089.0,0.674,4730.0,89,0.745,0.529
717870108,Existing Customer,46.0,F,4,Unknown,Unknown,$40K - $60K,Blue,37.0,6,4,2,1912.0,1172.0,740.0,0.827,4841.0,81,0.884,0.613
815515158,Existing Customer,49.0,F,2,Unknown,Single,$40K - $60K,Blue,44.0,6,1,3,2147.0,1402.0,745.0,0.612,4240.0,69,0.683,0.653
713957283,Attrited Customer,42.0,F,4,Uneducated,Married,Less than $40K,Blue,23.0,3,2,3,3214.0,0.0,3214.0,0.435,2119.0,44,0.517,0.0
715058433,Existing Customer,43.0,F,4,Uneducated,Married,Less than $40K,Blue,36.0,5,3,3,3006.0,879.0,2127.0,0.759,5125.0,87,0.74,0.292
794771208,Existing Customer,52.0,M,3,Unknown,Single,$80K - $120K,Blue,46.0,5,1,2,2735.0,1942.0,793.0,0.582,3724.0,66,0.692,0.71
720180633,Existing Customer,50.0,M,2,College,Married,$120K +,Blue,36.0,3,2,3,3390.0,2385.0,1005.0,0.656,4128.0,73,0.698,0.704
815539233,Attrited Customer,54.0,M,4,High School,Single,$80K - $120K,Silver,49.0,1,3,4,34516.0,214.0,34302.0,0.0,1201.0,22,0.0,0.006
778933983,Existing Customer,55.0,F,0,Uneducated,Unknown,Unknown,Blue,39.0,4,3,3,11249.0,2012.0,9237.0,0.659,3882.0,55,0.964,0.179
717960033,Existing Customer,52.0,F,1,Graduate,Single,Less than $40K,Blue,44.0,6,3,1,2484.0,1495.0,989.0,0.922,4084.0,86,0.536,0.602
825368658,Existing Customer,40.0,F,4,High School,Single,Less than $40K,Blue,36.0,5,5,3,2932.0,1664.0,1268.0,0.612,4795.0,82,0.708,0.568
721154208,Existing Customer,60.0,F,1,Unknown,Married,Less than $40K,Blue,36.0,3,4,3,2882.0,2081.0,801.0,0.644,4933.0,103,0.661,0.722
718572408,Existing Customer,45.0,F,5,Post-Graduate,Unknown,Less than $40K,Blue,36.0,5,2,3,2658.0,694.0,1964.0,0.722,4774.0,92,0.769,0.261
749571633,Existing Customer,44.0,F,2,College,Unknown,Unknown,Blue,37.0,4,3,3,5589.0,1336.0,4253.0,0.944,4262.0,75,1.027,0.239
713914683,Existing Customer,44.0,F,1,Graduate,Single,$40K - $60K,Blue,36.0,3,4,2,1484.0,885.0,599.0,0.951,4819.0,74,0.805,0.596
713301633,Existing Customer,57.0,F,3,Doctorate,Single,Unknown,Blue,36.0,5,1,1,1678.0,1162.0,516.0,0.722,4402.0,87,0.851,0.692
711399408,Attrited Customer,34.0,F,2,Graduate,Divorced,Unknown,Blue,25.0,2,3,4,12373.0,0.0,12373.0,0.71,2462.0,40,0.429,0.0
711494208,Existing Customer,52.0,M,2,Unknown,Married,Less than $40K,Blue,36.0,3,3,3,2846.0,1606.0,1240.0,0.697,5092.0,86,0.792,0.564
711716133,Attrited Customer,42.0,F,3,High School,Married,$40K - $60K,Blue,34.0,6,3,1,1585.0,1381.0,204.0,0.706,2360.0,40,0.379,0.871
713906508,Existing Customer,42.0,F,3,Unknown,Single,Less than $40K,Blue,36.0,6,3,3,2837.0,834.0,2003.0,0.427,3892.0,69,0.408,0.294
708768258,Existing Customer,51.0,F,4,Doctorate,Married,Less than $40K,Blue,43.0,6,1,2,2066.0,1077.0,989.0,0.715,4678.0,91,0.655,0.521
719538183,Existing Customer,47.0,M,1,High School,Married,$60K - $80K,Blue,36.0,4,4,3,20789.0,0.0,20789.0,0.82,4105.0,67,0.718,0.0
718957083,Existing Customer,48.0,F,1,Graduate,Single,Less than $40K,Blue,35.0,5,2,2,1449.0,0.0,1449.0,0.785,4797.0,88,0.913,0.0
720872433,Attrited Customer,39.0,F,1,Uneducated,Single,$40K - $60K,Blue,28.0,5,3,6,3911.0,0.0,3911.0,0.897,2867.0,42,0.556,0.0
779403558,Existing Customer,56.0,F,0,Unknown,Married,Less than $40K,Blue,45.0,5,1,1,1737.0,0.0,1737.0,0.653,4611.0,73,0.973,0.0
788994783,Existing Customer,48.0,F,3,Graduate,Single,Less than $40K,Blue,35.0,3,4,3,1815.0,557.0,1258.0,0.672,4519.0,76,0.854,0.307
715530258,Attrited Customer,46.0,F,2,Post-Graduate,Single,Unknown,Blue,37.0,1,3,3,4848.0,2517.0,2331.0,0.651,2353.0,53,0.828,0.519
803380383,Existing Customer,46.0,F,5,Graduate,Divorced,Less than $40K,Blue,40.0,3,3,3,1592.0,925.0,667.0,0.804,4615.0,90,0.667,0.581
716766033,Existing Customer,40.0,F,4,Unknown,Single,Less than $40K,Blue,31.0,5,2,3,1768.0,1242.0,526.0,0.776,4439.0,65,0.806,0.702
757300008,Existing Customer,44.0,F,2,Graduate,Single,Unknown,Blue,37.0,4,3,3,8128.0,2344.0,5784.0,0.788,4251.0,80,1.051,0.288
810986883,Existing Customer,45.0,F,0,High School,Single,Unknown,Blue,40.0,5,4,0,2557.0,1898.0,659.0,0.772,4808.0,83,0.694,0.742
819200133,Existing Customer,44.0,M,3,Graduate,Unknown,$60K - $80K,Blue,39.0,5,4,3,2991.0,642.0,2349.0,0.76,4646.0,62,0.55,0.215
710410158,Attrited Customer,49.0,M,2,Graduate,Unknown,$80K - $120K,Blue,38.0,3,4,3,34516.0,0.0,34516.0,0.482,1592.0,35,0.346,0.0
714488433,Existing Customer,45.0,M,2,Unknown,Married,$80K - $120K,Blue,36.0,5,2,3,19099.0,2517.0,16582.0,0.628,4837.0,77,0.75,0.132
714267858,Existing Customer,44.0,F,2,High School,Single,Unknown,Blue,37.0,6,2,1,4559.0,1680.0,2879.0,0.628,4934.0,76,0.949,0.369
827062158,Existing Customer,58.0,M,2,High School,Single,$80K - $120K,Blue,54.0,6,3,2,22981.0,1696.0,21285.0,0.466,4192.0,66,0.571,0.074
710669733,Existing Customer,,F,1,Graduate,Single,$40K - $60K,Blue,36.0,4,2,2,2358.0,1965.0,393.0,0.614,4922.0,80,0.6,0.833
716498883,Existing Customer,48.0,M,4,Graduate,Single,$80K - $120K,Blue,36.0,6,4,1,22067.0,685.0,21382.0,0.605,3577.0,64,0.882,0.031
780529908,Existing Customer,43.0,F,3,College,Single,Less than $40K,Blue,30.0,3,3,2,2023.0,1331.0,692.0,0.624,5098.0,79,0.681,0.658
714028083,Existing Customer,36.0,F,1,Unknown,Single,Unknown,Blue,31.0,6,1,2,2222.0,0.0,2222.0,0.769,4095.0,65,0.912,0.0
714572208,Existing Customer,59.0,M,2,Graduate,Single,$60K - $80K,Blue,36.0,6,3,2,1438.3,788.0,650.3,0.741,4297.0,65,0.585,0.548
708976908,Attrited Customer,40.0,M,3,Post-Graduate,Single,$80K - $120K,Blue,36.0,4,4,3,8958.0,0.0,8958.0,0.483,2131.0,43,0.387,0.0
721409358,Existing Customer,36.0,F,1,Uneducated,Single,Less than $40K,Blue,21.0,3,2,1,1937.0,733.0,1204.0,0.826,4547.0,73,0.973,0.378
809311758,Existing Customer,40.0,M,3,Unknown,Single,$60K - $80K,Silver,35.0,6,3,2,25219.0,1503.0,23716.0,0.944,4429.0,87,0.642,0.06
712602708,Attrited Customer,36.0,M,3,Unknown,Unknown,$80K - $120K,Blue,36.0,4,1,2,1815.0,0.0,1815.0,0.478,2039.0,34,0.36,0.0
789087858,Existing Customer,60.0,F,0,Graduate,Married,$40K - $60K,Blue,48.0,4,2,1,3361.0,2473.0,888.0,0.895,4589.0,69,1.029,0.736
711264033,Existing Customer,47.0,M,3,Doctorate,Divorced,$40K - $60K,Blue,36.0,4,2,3,4786.0,1516.0,3270.0,0.94,4973.0,74,0.85,0.317
770180808,Existing Customer,37.0,F,4,Graduate,Single,Unknown,Blue,31.0,3,3,2,1438.3,0.0,1438.3,0.919,5001.0,91,0.625,0.0
789271533,Existing Customer,51.0,F,1,Doctorate,Single,Less than $40K,Blue,40.0,5,3,2,1438.3,908.0,530.3,0.615,4653.0,74,0.897,0.631
720152058,Existing Customer,42.0,F,1,Doctorate,Single,Less than $40K,Blue,35.0,5,1,3,2725.0,2444.0,281.0,0.959,4965.0,85,0.809,0.897
826490133,Existing Customer,42.0,F,4,Uneducated,Divorced,Unknown,Blue,38.0,6,3,2,10039.0,1600.0,8439.0,0.7,4685.0,76,0.9,0.159
717966933,Existing Customer,45.0,F,5,Uneducated,Married,Unknown,Blue,37.0,3,1,1,2467.0,1446.0,1021.0,0.73,5024.0,81,0.62,0.586
808669083,Existing Customer,52.0,F,1,Graduate,Married,Less than $40K,Blue,47.0,3,1,3,1438.3,0.0,1438.3,0.775,5015.0,68,0.789,0.0
771422883,Attrited Customer,57.0,F,3,Graduate,Married,Less than $40K,Blue,45.0,1,4,2,1759.0,186.0,1573.0,0.756,2705.0,35,0.522,0.106
717570258,Existing Customer,46.0,M,5,Graduate,Married,Less than $40K,Blue,35.0,6,2,2,2206.0,1722.0,484.0,0.973,4455.0,67,0.763,0.781
708703308,Attrited Customer,35.0,F,1,Unknown,Married,$40K - $60K,Blue,26.0,6,4,4,2045.0,1707.0,338.0,0.577,2183.0,39,0.696,0.835
789508758,Existing Customer,54.0,F,2,Unknown,Single,Less than $40K,Blue,46.0,3,2,3,4170.0,641.0,3529.0,0.815,3669.0,67,0.595,0.154
780653208,Existing Customer,47.0,F,3,College,Married,Less than $40K,Blue,36.0,5,4,2,3300.0,2517.0,783.0,0.94,3784.0,55,1.115,0.763
709077933,Existing Customer,26.0,F,0,High School,Married,Less than $40K,Blue,18.0,5,3,2,5422.0,682.0,4740.0,0.892,4460.0,62,0.676,0.126
715200783,Existing Customer,56.0,F,2,Graduate,Married,Unknown,Blue,36.0,6,2,3,2015.0,807.0,1208.0,0.831,5209.0,76,0.767,0.4
710526633,Existing Customer,47.0,M,2,Unknown,Single,$60K - $80K,Blue,34.0,3,3,2,2048.0,1599.0,449.0,0.613,4855.0,88,0.872,0.781
714186108,Existing Customer,37.0,F,2,Unknown,Single,Less than $40K,Blue,19.0,6,5,2,2152.0,1682.0,470.0,1.051,4126.0,71,0.972,0.782
820047858,Attrited Customer,44.0,F,4,Graduate,Unknown,Less than $40K,Blue,39.0,1,4,2,3017.0,1868.0,1149.0,0.722,2096.0,50,0.471,0.619
708894183,Existing Customer,53.0,M,3,College,Single,$120K +,Silver,44.0,4,4,2,34516.0,1073.0,33443.0,0.558,4485.0,86,0.755,0.031
708186933,Attrited Customer,33.0,M,1,Graduate,Single,$60K - $80K,Blue,36.0,4,3,2,1819.0,725.0,1094.0,0.737,2254.0,45,0.406,0.399
778937583,Existing Customer,46.0,F,3,Uneducated,Married,Less than $40K,Blue,29.0,5,1,1,2228.0,1449.0,779.0,0.61,4382.0,83,0.694,0.65
708498033,Attrited Customer,44.0,F,3,Unknown,Married,Less than $40K,Blue,36.0,3,4,6,2279.0,1837.0,442.0,0.853,2789.0,52,0.677,0.806
815315058,Attrited Customer,48.0,F,4,High School,Married,$40K - $60K,Blue,43.0,4,2,2,1438.3,0.0,1438.3,0.722,2520.0,45,0.452,0.0
751607058,Existing Customer,45.0,M,2,Doctorate,Married,$120K +,Blue,38.0,4,3,3,1686.0,0.0,1686.0,0.812,4413.0,77,0.75,0.0
718194858,Existing Customer,48.0,F,5,Graduate,Single,Unknown,Blue,35.0,5,2,3,1942.0,1488.0,454.0,0.816,4940.0,88,0.796,0.766
827123883,Existing Customer,53.0,M,4,High School,Single,$60K - $80K,Blue,49.0,5,1,2,3858.0,0.0,3858.0,0.67,4472.0,92,0.614,0.0
711473058,Existing Customer,44.0,M,4,Graduate,Divorced,$60K - $80K,Blue,32.0,6,3,2,11651.0,1368.0,10283.0,0.563,3870.0,64,0.561,0.117
715197633,Existing Customer,43.0,M,3,Uneducated,Unknown,$40K - $60K,Blue,38.0,5,4,2,9449.0,1914.0,7535.0,0.87,4658.0,93,0.722,0.203
713512308,Attrited Customer,50.0,F,0,Graduate,Single,Less than $40K,Blue,41.0,2,3,1,3423.0,0.0,3423.0,0.505,2229.0,45,0.406,0.0
790023408,Existing Customer,47.0,F,3,Unknown,Single,Less than $40K,Blue,39.0,6,2,1,2915.0,2422.0,493.0,0.576,4037.0,83,0.766,0.831
720403008,Existing Customer,50.0,F,3,Uneducated,Married,Unknown,Blue,38.0,4,4,1,11486.0,0.0,11486.0,0.383,4918.0,79,0.549,0.0
709581483,Attrited Customer,40.0,F,4,Doctorate,Married,Less than $40K,Blue,21.0,1,2,1,2984.0,2517.0,467.0,0.574,2373.0,53,0.359,0.843
711201108,Attrited Customer,37.0,F,3,High School,Single,Less than $40K,Blue,29.0,3,3,3,1653.0,0.0,1653.0,0.517,2284.0,35,0.296,0.0
708784083,Existing Customer,47.0,F,3,Uneducated,Single,Less than $40K,Blue,36.0,5,2,1,2723.0,1588.0,1135.0,0.852,4307.0,83,0.844,0.583
712838358,Existing Customer,40.0,F,4,Uneducated,Married,Less than $40K,Blue,31.0,5,2,3,1438.3,0.0,1438.3,0.553,4702.0,84,0.714,0.0
714887808,Attrited Customer,43.0,F,1,Uneducated,Single,Less than $40K,Blue,36.0,1,3,2,1818.0,0.0,1818.0,0.758,2279.0,50,0.724,0.0
716581983,Existing Customer,56.0,F,0,College,Married,$40K - $60K,Blue,36.0,5,2,3,4384.0,929.0,3455.0,0.678,4792.0,91,0.75,0.212
716930133,Existing Customer,43.0,F,3,High School,Unknown,Less than $40K,Blue,36.0,3,3,2,1824.0,0.0,1824.0,0.797,4594.0,86,0.654,0.0
808981608,Existing Customer,50.0,F,2,Uneducated,Married,Less than $40K,Blue,45.0,4,1,0,5452.0,540.0,4912.0,0.539,4220.0,66,0.737,0.099
709714008,Attrited Customer,50.0,F,1,Unknown,Single,Unknown,Blue,39.0,6,3,3,9248.0,0.0,9248.0,0.613,2325.0,45,0.552,0.0
811942983,Existing Customer,55.0,M,2,High School,Married,$120K +,Blue,50.0,3,2,3,17627.0,1756.0,15871.0,0.757,4836.0,74,0.721,0.1
715565058,Existing Customer,27.0,F,1,Uneducated,Unknown,Less than $40K,Blue,16.0,3,1,2,1438.3,0.0,1438.3,0.469,4479.0,70,0.628,0.0
714519408,Attrited Customer,44.0,F,3,College,Married,Less than $40K,Blue,36.0,2,3,3,5357.0,2139.0,3218.0,0.499,1979.0,48,0.655,0.399
719153433,Existing Customer,49.0,F,4,Uneducated,Married,Unknown,Blue,38.0,4,2,1,2542.0,850.0,1692.0,0.723,4972.0,79,0.717,0.334
809127858,Existing Customer,51.0,F,1,Post-Graduate,Single,$40K - $60K,Blue,46.0,4,1,3,2275.0,1219.0,1056.0,0.639,4807.0,72,0.6,0.536
712740108,Attrited Customer,43.0,F,4,Uneducated,Divorced,Less than $40K,Blue,33.0,6,3,1,1706.0,0.0,1706.0,0.601,2371.0,45,0.5,0.0
720251358,Attrited Customer,54.0,F,2,High School,Divorced,Less than $40K,Blue,36.0,6,3,1,3591.0,2517.0,1074.0,0.665,,43,0.536,0.701
713935533,Existing Customer,44.0,M,3,Graduate,Single,$40K - $60K,Silver,29.0,5,1,3,19360.0,870.0,18490.0,0.532,3966.0,78,0.902,0.045
710243208,Existing Customer,56.0,F,4,Unknown,Married,Less than $40K,Blue,44.0,3,3,2,1707.0,0.0,1707.0,0.683,4846.0,80,0.569,0.0
708870408,Existing Customer,53.0,M,4,Unknown,Single,Less than $40K,Blue,43.0,6,3,1,3844.0,2079.0,1765.0,0.755,4271.0,56,0.806,0.541
795844983,Existing Customer,45.0,F,3,High School,Married,$40K - $60K,Blue,39.0,6,4,1,2851.0,0.0,2851.0,0.482,3916.0,64,0.829,0.0
828294933,Attrited Customer,49.0,F,3,High School,Married,Less than $40K,Blue,45.0,3,2,3,2951.0,2437.0,514.0,0.765,2519.0,36,0.565,0.826
713531808,Existing Customer,38.0,F,1,Doctorate,Married,Less than $40K,Blue,28.0,6,1,1,1438.3,0.0,1438.3,0.813,4475.0,74,0.644,0.0
712307283,Attrited Customer,54.0,M,1,College,Single,$120K +,Blue,37.0,6,2,3,9090.0,2517.0,6573.0,0.661,2239.0,43,0.72,0.277
715778358,Existing Customer,45.0,M,5,Graduate,Married,$120K +,Blue,,6,3,2,34516.0,797.0,33719.0,1.133,3643.0,59,1.034,0.023
778910883,Attrited Customer,53.0,M,2,Unknown,Married,$80K - $120K,Blue,34.0,4,3,2,1837.0,875.0,962.0,0.58,2169.0,43,0.654,0.476
710637183,Existing Customer,48.0,F,4,Graduate,Single,Unknown,Blue,40.0,3,3,3,2300.0,1906.0,394.0,0.803,4538.0,71,0.868,0.829
712781883,Existing Customer,36.0,F,1,Uneducated,Married,Less than $40K,Blue,36.0,6,1,3,2611.0,537.0,2074.0,0.848,5121.0,83,0.804,0.206
709664658,Existing Customer,40.0,M,4,Unknown,Unknown,$80K - $120K,Blue,27.0,4,3,2,22863.0,927.0,21936.0,0.569,4071.0,69,0.725,0.041
717574683,Existing Customer,53.0,F,3,Unknown,Married,$40K - $60K,Blue,46.0,6,3,1,2192.0,1146.0,1046.0,0.622,4756.0,85,0.735,0.523
771497283,Existing Customer,40.0,F,2,High School,Divorced,Less than $40K,Blue,28.0,4,6,3,2917.0,1310.0,1607.0,0.757,4736.0,79,0.795,0.449
714991608,Existing Customer,41.0,F,3,High School,Single,$40K - $60K,Blue,31.0,3,3,2,1438.3,913.0,525.3,0.981,4300.0,68,0.619,0.635
779848383,Attrited Customer,37.0,F,3,Graduate,Single,Less than $40K,Blue,21.0,4,2,2,1784.0,577.0,1207.0,0.542,2348.0,47,0.516,0.323
715495308,Existing Customer,43.0,F,4,Graduate,Single,Less than $40K,Blue,36.0,5,4,1,8919.0,2231.0,6688.0,0.562,3923.0,73,1.028,0.25
712431183,Existing Customer,52.0,F,2,Uneducated,Single,Less than $40K,Blue,37.0,4,3,1,2164.0,0.0,2164.0,0.688,5282.0,80,0.818,0.0
714895608,Existing Customer,48.0,F,2,Unknown,Single,Unknown,Blue,38.0,4,4,3,2792.0,1375.0,1417.0,0.854,4364.0,62,0.879,0.492
718324983,Existing Customer,60.0,F,0,College,Married,Less than $40K,Blue,49.0,5,3,3,1634.0,1155.0,479.0,0.874,4522.0,83,0.766,0.707
713541033,Existing Customer,39.0,F,1,College,Single,Less than $40K,Blue,32.0,4,2,3,2144.0,1557.0,587.0,0.775,4571.0,85,0.848,0.726
771989733,Existing Customer,37.0,M,2,Unknown,Single,$40K - $60K,Blue,26.0,4,1,2,3664.0,1449.0,2215.0,0.712,4413.0,65,0.548,0.395
789698733,Existing Customer,40.0,F,4,Uneducated,Married,Less than $40K,Blue,27.0,5,3,1,4788.0,1088.0,3700.0,0.808,4438.0,78,0.95,0.227
787514433,Existing Customer,34.0,F,3,College,Married,Less than $40K,Blue,23.0,3,3,3,2164.0,1176.0,988.0,0.835,5075.0,71,0.868,0.543
811081083,Existing Customer,48.0,F,3,Uneducated,Single,Less than $40K,Blue,43.0,5,4,2,1532.0,1183.0,349.0,0.617,4359.0,78,0.857,0.772
717371583,Attrited Customer,56.0,F,2,Uneducated,Single,Less than $40K,Blue,36.0,1,3,5,1883.0,400.0,1483.0,0.528,1954.0,45,0.5,0.212
715579233,Existing Customer,44.0,F,3,Doctorate,Single,$40K - $60K,Blue,40.0,4,1,3,3659.0,1356.0,2303.0,0.715,4861.0,74,0.762,0.371
781930233,Existing Customer,47.0,F,2,High School,Married,Less than $40K,Blue,37.0,6,1,1,2946.0,2338.0,608.0,0.58,4717.0,70,0.628,0.794
716825808,Existing Customer,45.0,F,3,Uneducated,Divorced,Less than $40K,Blue,36.0,5,1,0,2697.0,2216.0,481.0,0.681,4063.0,75,0.786,0.822
757053408,Existing Customer,47.0,F,1,Graduate,Single,Unknown,Blue,40.0,3,1,3,3811.0,1970.0,1841.0,0.828,3578.0,76,0.689,0.517
788418933,Existing Customer,35.0,F,2,Graduate,Married,$40K - $60K,Blue,27.0,5,2,3,1613.0,1085.0,528.0,0.659,5000.0,85,0.848,0.673
788898933,Existing Customer,42.0,F,4,College,Married,Less than $40K,Blue,27.0,6,2,1,2043.0,0.0,2043.0,1.019,5198.0,77,0.711,0.0
712163433,Attrited Customer,47.0,M,3,Uneducated,Married,$40K - $60K,Blue,29.0,1,2,4,1684.0,644.0,1040.0,0.723,2164.0,36,0.714,0.382
717343833,Existing Customer,47.0,F,5,Uneducated,Unknown,Unknown,Blue,34.0,4,1,3,3127.0,2094.0,1033.0,0.709,4518.0,86,0.83,0.67
820868508,Existing Customer,47.0,M,2,College,Married,$40K - $60K,Blue,43.0,3,4,1,7106.0,736.0,6370.0,0.687,5192.0,75,0.562,0.104
789240258,Existing Customer,50.0,F,2,Uneducated,Single,$40K - $60K,Blue,35.0,4,3,1,2784.0,2458.0,326.0,0.798,4904.0,81,0.8,0.883
716951658,Existing Customer,51.0,F,3,High School,Single,$40K - $60K,Blue,38.0,5,3,1,5536.0,0.0,5536.0,0.695,4281.0,82,0.822,0.0
718932633,Existing Customer,45.0,F,3,College,Married,Less than $40K,Blue,35.0,3,2,2,1717.0,1156.0,561.0,0.647,4301.0,64,0.641,0.673
711487533,Attrited Customer,47.0,F,3,Unknown,Married,Less than $40K,Blue,38.0,3,3,2,1438.3,0.0,1438.3,0.198,1687.0,38,0.226,0.0
715306983,Attrited Customer,42.0,M,5,High School,Married,$60K - $80K,Blue,36.0,1,2,3,1866.0,0.0,1866.0,0.798,2833.0,42,0.355,0.0
712771233,Existing Customer,52.0,M,3,Unknown,Single,$80K - $120K,Blue,36.0,3,4,1,2516.0,1268.0,1248.0,0.751,4461.0,80,0.818,0.504
789637308,Attrited Customer,45.0,F,2,College,Divorced,$40K - $60K,Blue,39.0,4,3,4,3076.0,0.0,3076.0,0.734,2580.0,50,0.429,0.0
717247383,Existing Customer,48.0,M,4,Graduate,Single,$40K - $60K,Blue,36.0,5,2,3,7514.0,0.0,7514.0,0.514,4789.0,69,0.408,0.0
714842208,Existing Customer,52.0,F,2,Graduate,Married,$40K - $60K,Blue,36.0,6,4,2,2804.0,1782.0,1022.0,0.698,4357.0,69,0.605,0.636
794172033,Attrited Customer,58.0,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52.0,4,1,3,1817.0,0.0,1817.0,0.503,2347.0,45,0.452,0.0
713592408,Existing Customer,43.0,F,3,High School,Married,Less than $40K,Blue,28.0,3,3,2,2590.0,0.0,2590.0,0.63,3391.0,66,0.833,0.0
709314408,Existing Customer,39.0,F,2,College,Single,$40K - $60K,Blue,29.0,5,3,1,4938.0,1593.0,3345.0,0.7,4516.0,82,0.783,0.323
715957233,Existing Customer,53.0,M,3,College,Single,$60K - $80K,Blue,36.0,5,1,1,19940.0,2018.0,17922.0,0.42,4694.0,75,0.786,0.101
719414658,Existing Customer,52.0,F,0,Graduate,Single,Unknown,Blue,36.0,3,4,1,12366.0,0.0,12366.0,0.738,4880.0,76,0.9,0.0
719632683,Existing Customer,40.0,M,3,Graduate,Single,$40K - $60K,Blue,30.0,6,3,3,2583.0,2235.0,348.0,0.508,4500.0,83,0.509,0.865
708136908,Existing Customer,62.0,F,0,Graduate,Single,Less than $40K,Blue,53.0,5,2,2,2616.0,801.0,1815.0,0.719,4655.0,68,0.511,0.306
721393083,Existing Customer,52.0,F,3,Unknown,Single,$40K - $60K,Blue,45.0,5,3,1,6053.0,577.0,5476.0,0.85,5035.0,64,1.37,0.095
714520233,Attrited Customer,59.0,F,0,Graduate,Married,Less than $40K,Blue,36.0,2,3,2,1708.0,0.0,1708.0,0.443,1992.0,38,0.357,0.0
709455108,Existing Customer,49.0,F,4,Unknown,Married,Less than $40K,Blue,33.0,3,2,1,2393.0,1667.0,726.0,0.974,3768.0,79,0.681,0.697
767058183,Existing Customer,53.0,F,1,Graduate,Divorced,Less than $40K,Blue,46.0,5,4,3,3424.0,1333.0,2091.0,0.667,4485.0,61,0.694,0.389
770800683,Existing Customer,48.0,F,3,Post-Graduate,Married,Less than $40K,Blue,35.0,3,3,3,2640.0,2133.0,507.0,1.008,4956.0,72,0.846,0.808
779651058,Existing Customer,59.0,F,0,Unknown,Single,$40K - $60K,Blue,42.0,6,2,2,1931.0,1409.0,522.0,0.887,4797.0,65,0.625,0.73
710443833,Existing Customer,50.0,M,2,Unknown,Single,$120K +,Blue,38.0,4,4,2,2123.0,995.0,1128.0,0.626,4516.0,78,0.625,0.469
717725433,Attrited Customer,54.0,F,2,Graduate,Married,$40K - $60K,Blue,44.0,3,4,2,1606.0,0.0,1606.0,0.763,2258.0,37,0.609,0.0
720600858,Existing Customer,41.0,M,4,Graduate,Married,$60K - $80K,Blue,26.0,5,2,2,5633.0,1395.0,4238.0,0.542,3695.0,75,0.63,0.248
717797658,Existing Customer,57.0,F,2,Graduate,Married,Less than $40K,Blue,45.0,6,2,2,1438.3,740.0,698.3,0.698,4970.0,87,0.933,0.514
779458383,Existing Customer,50.0,F,3,High School,Married,Less than $40K,Blue,32.0,6,2,3,2590.0,2087.0,503.0,0.7,4248.0,73,0.78,0.806
788767983,Existing Customer,43.0,M,5,Unknown,Single,$60K - $80K,Blue,24.0,3,1,3,4556.0,0.0,4556.0,0.961,4273.0,82,0.64,0.0
711994458,Existing Customer,47.0,F,4,High School,Married,Unknown,Blue,39.0,6,4,0,1537.0,0.0,1537.0,0.712,4234.0,75,0.786,0.0
713948808,Existing Customer,55.0,M,3,High School,Single,$60K - $80K,Blue,47.0,3,2,2,1602.0,962.0,640.0,0.834,4873.0,97,0.764,0.6
710456658,Existing Customer,50.0,F,4,Graduate,Married,Less than $40K,Blue,31.0,4,2,1,2080.0,1799.0,281.0,0.651,5130.0,82,0.864,0.865
771531708,Existing Customer,46.0,F,2,Unknown,Single,Unknown,Blue,34.0,6,3,1,7565.0,887.0,6678.0,0.81,4683.0,87,0.642,0.117
